id,label,source_id,source_kind,url_domain,summary_length,mission_count,keyword_score,title_text,summary_text
55983b894a86dbd8b0a7527adb44dc0220ea6c6792d781d2dbc88c5064843e96,gold,arxiv-qfin-tr,arxiv,arxiv.org,1274,2,56,[2603.20456v1] Neural Hidden Markov Model with Adaptive Granularity Attention for High-Frequency Order Flow Modeling,"We propose a Neural Hidden Markov Model (HMM) with Adaptive Granularity Attention (AGA) for high-frequency order flow modeling. The model addresses the challenge of capturing multi-scale temporal dynamics in financial markets, where fine-grained microstructure signals and coarse-grained liquidity trends coexist. The proposed framework integrates parallel multi-resolution encoders, including a dilated convolutional network for tick-level patterns and a wavelet-LSTM module for low-frequency dynamics. A gating mechanism conditioned on local volatility and transaction intensity adaptively fuses multi-scale representations, while a multi-head attention layer further enhances temporal dependency modeling. Within this architecture, a Neural HMM with conditional normalizing flow emissions is employed to jointly model latent market regimes and complex observation distributions. Empirical results on high-frequency limit order book data demonstrate that the proposed model outperforms fixed-resolution baselines in predicting short-term price movements and liquidity shocks. The adaptive granularity mechanism enables the model to dynamically adjust its focus across time scales, providing improved performance particularly during volatile market conditions. (Tianzuo Hu)"
479bd3025f0cc8b2326775a0fea78d10f1aba6cbc997ecf73d6633fa71c5300b,soft,arxiv-qfin-tr,arxiv,arxiv.org,1848,3,45.5,[2602.19419v2] RAmmStein: Regime Adaptation in Mean-reverting Markets with Stein Thresholds -- Optimal Impulse Control in Concentrated AMMs,"Concentrated liquidity provision in decentralized exchanges presents a fundamental Impulse Control problem. Liquidity Providers (LPs) face a non-trivial trade-off between maximizing fee accrual through tight price-range concentration and minimizing the friction costs of rebalancing, including gas fees and swap slippage. Existing methods typically employ heuristic or threshold strategies that fail to account for market dynamics. This paper formulates liquidity management as an optimal control problem and derives the corresponding Hamilton-Jacobi-Bellman quasi-variational inequality (HJB-QVI). We present an approximate solution RAmmStein, a Deep Reinforcement Learning method that incorporates the mean-reversion speed (theta) of an Ornstein-Uhlenbeck process among other features as input to the model. We demonstrate that the agent learns to separate the state space into regions of action and inaction. We further extend the framework with RAmmStein-Width, which jointly optimizes rebalancing timing and position width via a 6-action DDQN. We evaluate the framework using high-frequency 1Hz Coinbase trade data comprising over 6.8M trades on a realistic environment (10M TVL, 1% default width). Experimental results show that RAmmStein achieves a net ROI of 1.60%, the highest among all realistic (non-omniscient) strategies, while greedy strategies lose up to -8.4% to gas costs. Notably, the agent reduces rebalancing frequency by 85% compared to greedy rebalancing. RAmmStein-Width discovers extreme parsimony on its own, executing only 9 rebalances and $40 in gas, and degrades more slowly than all active strategies at elevated gas costs. Our results demonstrate that regime-aware laziness can significantly improve capital efficiency by preserving the returns that would otherwise be eroded by the operational costs. (Pranay Anchuri)"
22976228d1a0be88cad671a2a270b7193a96552d9fb94b69c02448c03e9cb981,negative,rss-planet-ai,rss,towardsdatascience.com,500,1,57.5,Explainable AI in Production: A Neuro-Symbolic Model for Real-Time Fraud Detection,"SHAP needs 30 ms to explain a fraud prediction. That explanation is stochastic, runs after the decision, and requires a background dataset you have to maintain at inference time. This article benchmarks a neuro-symbolic model that produces a deterministic, human-readable explanation in 0.9 ms — as a by-product of the forward pass itself — on the Kaggle Credit Card Fraud dataset. The speedup is 33×. The fraud recall is identical. The post Explainable AI in Production: A Neuro-Symbolic Model for R"
86fdc629623f8cabfc468b38fdf88f1f494f8db0788cfc4da2d880d24fe07f02,gold,rss-planet-ai,rss,www.marktechpost.com,500,3,63.5,"Agent-Infra Releases AIO Sandbox: An All-in-One Runtime for AI Agents with Browser, Shell, Shared Filesystem, and MCP","In the development of autonomous agents, the technical bottleneck is shifting from model reasoning to the execution environment. While Large Language Models (LLMs) can generate code and multi-step plans, providing a functional and isolated environment for that code to run remains a significant infrastructure challenge. Agent-Infra’s Sandbox, an open-source project, addresses this by providing an […] The post Agent-Infra Releases AIO Sandbox: An All-in-One Runtime for AI Agents with Browser, Shel"
ea14df7408893ee668a8ebe01db690efe884a2867dba2afc509f944192d3b8e6,gold,rss-planet-ai,rss,www.marktechpost.com,500,3,45.5,"Meet GitAgent: The Docker for AI Agents that is Finally Solving the Fragmentation between LangChain, AutoGen, and Claude Code","The current state of AI agent development is characterized by significant architectural fragmentation. Software devs building autonomous systems must generally commit to one of several competing ecosystems: LangChain, AutoGen, CrewAI, OpenAI Assistants, or the more recent Claude Code. Each of these ‘Five Frameworks’ utilizes a proprietary method for defining agent logic, memory persistence, and tool […] The post Meet GitAgent: The Docker for AI Agents that is Finally Solving the Fragmentation be"
772af2a136c558f5f17bdd34e531ef8a4db983a270b8a78acf917426519dce0e,gold,rss-planet-ai,rss,www.marktechpost.com,500,3,48.5,"A Coding Implementation to Build an Uncertainty-Aware LLM System with Confidence Estimation, Self-Evaluation, and Automatic Web Research","In this tutorial, we build an uncertainty-aware large language model system that not only generates answers but also estimates the confidence in those answers. We implement a three-stage reasoning pipeline in which the model first produces an answer along with a self-reported confidence score and a justification. We then introduce a self-evaluation step that allows […] The post A Coding Implementation to Build an Uncertainty-Aware LLM System with Confidence Estimation, Self-Evaluation, and Autom"
d9240cba8b4e5f97aff0ca304c5b1869c823fc440a358f51a027e975f2ab858f,soft,rss-planet-ai,rss,www.marktechpost.com,500,3,50.75,LlamaIndex Releases LiteParse: A CLI and TypeScript-Native Library for Spatial PDF Parsing in AI Agent Workflows,"In the current landscape of Retrieval-Augmented Generation (RAG), the primary bottleneck for developers is no longer the large language model (LLM) itself, but the data ingestion pipeline. For software developers, converting complex PDFs into a format that an LLM can reason over remains a high-latency, often expensive task. LlamaIndex has recently introduced LiteParse, an open-source, […] The post LlamaIndex Releases LiteParse: A CLI and TypeScript-Native Library for Spatial PDF Parsing in AI Ag"
a22d68f729771855aa292008eec97b8d271b7e90adeaabaee7e10ec3483c0a77,negative,rss-simon-willison,rss,simonwillison.net,4825,4,54.5,Mr. Chatterbox is a (weak) Victorian-era ethically trained model you can run on your own computer,"Trip Venturella released Mr. Chatterbox , a language model trained entirely on out-of-copyright text from the British Library. Here's how he describes it in the model card : Mr. Chatterbox is a language model trained entirely from scratch on a corpus of over 28,000 Victorian-era British texts published between 1837 and 1899, drawn from a dataset made available by the British Library . The model has absolutely no training inputs from after 1899 — the vocabulary and ideas are formed exclusively from nineteenth-century literature. Mr. Chatterbox's training corpus was 28,035 books, with an estimated 2.93 billion input tokens after filtering. The model has roughly 340 million paramaters, roughly the same size as GPT-2-Medium. The difference is, of course, that unlike GPT-2, Mr. Chatterbox is trained entirely on historical data. Given how hard it is to train a useful LLM without using vast amounts of scraped, unlicensed data I've been dreaming of a model like this for a couple of years now. What would a model trained on out-of-copyright text be like to chat with? Thanks to Trip we can now find out for ourselves! The model itself is tiny, at least by Large Language Model standards - just 2.05GB on disk. You can try it out using Trip's HuggingFace Spaces demo : Honestly, it's pretty terrible. Talking with it feels more like chatting with a Markov chain than an LLM - the responses may have a delightfully Victorian flavor to them but it's hard to get a response that usefully answers a question. The 2022 Chinchilla paper suggests a ratio of 20x the parameter count to training tokens. For a 340m model that would suggest around 7 billion tokens, more than twice the British Library corpus used here. The smallest Qwen 3.5 model is 600m parameters and that model family starts to get interesting at 2b - so my hunch is we would need 4x or more the training data to get something that starts to feel like a useful conversational partner. But what a fun project! Running it locally with L"
fffa58436cac5af2fca1d1fd30e43b1e3b4121884ee5d95d7ab89c6f6e0b3c79,gold,arxiv-qfin-cp,arxiv,arxiv.org,1794,3,47,[2601.13435v4] A Learnable Wavelet Transformer for Long-Short Equity Trading and Risk-Adjusted Return Optimization,"Learning profitable intraday trading policies from financial time series is challenging due to heavy noise, non-stationarity, and strong cross-sectional dependence among related assets. We propose \emph{WaveLSFormer}, a learnable wavelet-based long-short Transformer that jointly performs multi-scale decomposition and return-oriented decision learning. Unlike standard time-series forecasting that optimizes prediction error and typically requires a separate position-sizing or portfolio-construction step, our model directly outputs a market-neutral long/short portfolio and is trained end-to-end on a trading objective with risk-aware regularization. Specifically, a learnable wavelet front-end generates low-/high-frequency components via an end-to-end trained filter bank, guided by spectral regularizers that encourage stable and well-separated frequency bands. To fuse multi-scale information, we introduce a low-guided high-frequency injection (LGHI) module that refines low-frequency representations with high-frequency cues while controlling training stability. The model outputs a portfolio of long/short positions that is rescaled to satisfy a fixed risk budget and is optimized directly with a trading objective and risk-aware regularization. Extensive experiments on five years of hourly data across six industry groups, evaluated over ten random seeds, demonstrate that WaveLSFormer consistently outperforms MLP, LSTM and Transformer backbones, with and without fixed discrete wavelet front-ends. On average in all industries, WaveLSFormer achieves a cumulative overall strategy return of $0.607 \pm 0.045$ and a Sharpe ratio of $2.157 \pm 0.166$, substantially improving both profitability and risk-adjusted returns over the strongest baselines. (Shuozhe Li, Du Cheng, Leqi Liu)"
39242138400cfc61d56f0f5689f4595b10361364e7226b03614cc431a5ea3390,negative,rss-crewai-blog,rss,blog.crewai.com,337,2,53.75,Orchestrating Self-Evolving Agents with CrewAI and NVIDIA NemoClaw,"The technology landscape in early 2026 is undergoing a shift similar to the rise of the modern web stack. AI is moving beyond simple prompt-based interactions toward autonomous, continuously evolving agents. These long-running agents, which many experienced recently on a more personal level through &#x201C;claws&#x201D;, can break down"
54e83161e6c3fba96e68ff18c63a9e7f861041d9545b6fb6e7ca8d84bf1b9f62,negative,rss-crewai-blog,rss,blog.crewai.com,311,2,53.5,CrewAI AMP - The Agent Management Platform,Today we&#x2019;re launching something groundbreaking. Not another agent framework. Not another graph toy. This is CrewAI AMP &#x2014; the first Agent Management Platform. The OS for agents in production. There&#x2019;s nothing else like it. What Makes AMP Different &#x201C;95% of AI projects fail.&#x201D; We&
bf16df92d6b3f061d06e877702476cebcaaca32ecca06e698e1c4f21557a296b,soft,rss-langchain-blog,rss,blog.langchain.com,290,2,58.75,Polly is generally available everywhere you work in LangSmith,"Debugging agents is different from debugging anything else you&apos;ve built. Traces run hundreds of steps deep, prompts span thousands of lines, and when something goes wrong, the context that caused it is buried somewhere in the middle. We built Polly to be the AI assistant that can read"
053f4ee072e883a902fe5ca360198e7a16a1006a933a3441aba6bd831e81e330,soft,rss-langchain-blog,rss,blog.langchain.com,205,2,53.75,How Kensho built a multi-agent framework with LangGraph to solve trusted financial data retrieval,"Discover how Kensho, S&P Global’s AI innovation engine, leveraged LangGraph to create its Grounding framework–a unified agentic access layer solving fragmented financial data retrieval at enterprise scale."
7c85f16bc6d97de24e8a7afe0ac65a52fe6b98dd1650727eea23ecd11e711adf,negative,rss-made-by-agents,rss,www.madebyagents.com,152,2,52.25,Build an Automated AI Sales Offer System with CrewAI and n8n,Build an AI sales system that works while you sleep with this CrewAI n8n tutorial. Create personalized offers that boost conversions using multi-agents.
7b5b6534966bf6b318b2bbb96a8a20464569b1ad5e1a7740c221f9b0359fcfb9,soft,rss-langchain-blog,rss,blog.langchain.com,151,2,48.5,How Moda Builds Production-Grade AI Design Agents with Deep Agents,Moda uses a multi-agent system built on Deep Agents and traced through LangSmith to let non-designers create and iterate on professional-grade visuals.
49a381eab9c52708df3f6f4bb7e3b9d43e090f1e4dbc888c7aa274f1d60bfe71,soft,rss-made-by-agents,rss,www.madebyagents.com,147,2,57.25,AI Web Scraping: ScrapeGraphAI Tutorial & Founder Secrets,Discover how ScrapeGraphAI transforms data extraction. This tutorial shows how to use natural language for resilient web scraping that won’t break.
d2fa6773f99fcff2be0b09687a304adb9695810b416d8c74b99c68047f016772,soft,rss-made-by-agents,rss,www.madebyagents.com,132,2,47,How to Secure Vibe Coded Apps (Before You Get Hacked),"AI code has security flaws in 45% of tests. Learn to scan and fix vibe coded apps with Snyk, Semgrep, Nuclei, and AI hacking agents."
9a2922cfd69cd5a55c82e8b8b5ee34970cc43c7c49a6d6fe394b41c43a3d6b3c,negative,rss-ricks-cafe-ai,rss,cafeai.home.blog,333,2,47,App Store &#124; Age of Agent,"The App Store Won’t Survive the Age of Agents When Steve Jobs launched the iPhone in 2007, there was no App Store. His plan was for developers to build web apps accessed through Safari. That lasted about a year. Developers demanded native access, and in 2008 Apple launched the App Store — bundling discovery, distribution, [&#8230;]"
973b8f8cf2dc1dc2003b89b71b4402c63820447ff68ee171e0057866cd240f41,soft,rss-cursor-changelog,rss,cursor.com,152,2,62.5,MCP Apps and Team Marketplaces for Plugins,"This release introduces interactive UIs in agent chats, a way for teams to share private plugins, and improvements to core capabilities like Debug mode."
5d83f7413ec28531a700b406db0dc83c9282606bf9c8906aa7e785330ffa1cb4,soft,rss-crewai-blog,rss,blog.crewai.com,121,2,52.25,How to build Agentic Systems: The Missing Architecture for Production AI Agents,The gap isn't intelligence. It's architecture. Here's what 1.7 billion workflows taught us about production multi agents.
9e994dff600e1132d76516f033c9eb0808056342a63261c8dd71fa4db8aa9148,soft,rss-adaline-labs,rss,labs.adaline.ai,118,2,52.25,Claude Opus 4.6 vs GPT-5.3 Codex: Which AI Coding Model Should You Use?,"A practical comparison for real PRs; when to use Claude for building and Codex for review, refactors, and reliability."
a429065da8f12f8446aa8652d77bf3bc189002fdeb61381b46a2fefc5c556f2f,gold,rss-cursor-changelog,rss,cursor.com,117,2,49.25,Automations,Cursor now supports automations for building always-on agents that run based on triggers and instructions you define.
a1a7f22e4f772a9b1a676a6f6e72826fa35e051cd1f34adf3c225c30e359592e,negative,arxiv-qfin-cp,arxiv,arxiv.org,855,4,52.25,[2603.07600v2] Differential Machine Learning for 0DTE Options with Stochastic Volatility and Jumps,"We present a differential machine learning method for zero-days-to-expiry (0DTE) options under a stochastic-volatility jump-diffusion model that computes prices and Greeks in a single network evaluation. To handle the ultra-short-maturity regime, we represent the price in Black-Scholes form with a maturity-gated variance correction, and combine supervision on prices and Greeks with a PIDE-residual penalty. To make the jump contribution identifiable, we introduce a separate jump-operator network and train it with a three-stage procedure. In Bates-model simulations, the method improves jump-term approximation relative to one-stage baselines, keeps price errors close to one-stage alternatives while improving Greeks accuracy, produces stable one-day delta hedges, and is substantially faster than a Fourier-based pricing benchmark. (Takayuki Sakuma)"
a0cab1c485baf5f756d294c3993168a4a080370bf0977c157ce9bf4b75f36b94,negative,rss-crewai-blog,rss,blog.crewai.com,122,2,58.75,Lessons From 2 Billion Agentic Workflows,"Most teams get stuck between ""working demo"" and ""production system."" After watching billions of workflows, we learned why."
a1608b7edde0bc9d79a4a3b255b3c24cf08a2447ac6ea6742b1157a9a7e908bc,gold,github-anthropic-cookbook,github-commits,github.com,457,3,52.25,anthropics/anthropic-cookbook: feat(tool_use): add context engineering strategies cookbook (#481),"* feat(tool_use): add context engineering strategies cookbook  Ports the context engineering tools notebook from the private repo (commits 422bf3d through 4cd722e on isabella/context-management-apis). Compares memory, compaction, and tool-clearing strategies for long-running agents.  Co-authored-by: Isabella He <isabella@anthropic.com>  * fix(authors): remove 405ing website URL for Briiick  ---------  Co-authored-by: Isabella He <isabella@anthropic.com>"
23f8ca330cf76f622c88d0f107fbab0a59c2f6f92cb369f8812973e2615fa86f,negative,arxiv-cs-cl,arxiv,arxiv.org,1784,1,53.5,[2602.07182v4] Measuring Complexity at the Requirements Stage: Spectral Metrics as Development Effort Predictors,"Complexity in engineered systems presents one of the most persistent challenges in modern development since it is driving cost overruns, schedule delays, and outright project failures. Yet while architectural complexity has been studied, the structural complexity embedded within requirements specifications remains poorly understood and inadequately quantified. This gap is consequential: requirements fundamentally drive system design, and complexity introduced at this stage propagates through architecture, implementation, and integration. To address this gap, we build on Natural Language Processing methods that extract structural networks from textual requirements. Using these extracted structures, we conduct a controlled experiment employing molecular integration tasks as structurally isomorphic proxies for requirements integration -- leveraging the topological equivalence between molecular graphs and requirement networks while eliminating confounding factors such as domain expertise and semantic ambiguity. Our results demonstrate that spectral measures predict integration effort with correlations exceeding 0.95, while structural metrics achieve correlations above 0.89. Notably, density-based metrics show no significant predictive validity. These findings indicate that eigenvalue-derived measures capture cognitive and effort dimensions that simpler connectivity metrics cannot. As a result, this research bridges a critical methodological gap between architectural complexity analysis and requirements engineering practice, providing a validated foundation for applying these metrics to requirements engineering, where similar structural complexity patterns may predict integration effort. (Maximilian Vierlboeck, Antonio Pugliese, Roshanak Rose Nilchian et al.)"
e5776dbf0c5c8b8c84fafc31561c761265af5fc67b6a7f4d4a3717e049c462a6,negative,arxiv-cs-cl,arxiv,arxiv.org,1551,4,48.5,[2508.09096v3] Link Prediction for Event Logs in the Process Industry,"In the era of graph-based retrieval-augmented generation (RAG), link prediction is a significant preprocessing step for improving the quality of fragmented or incomplete domain-specific data for the graph retrieval. Knowledge management in the process industry uses RAG-based applications to optimize operations, ensure safety, and facilitate continuous improvement by effectively leveraging operational data and past insights. A key challenge in this domain is the fragmented nature of event logs in shift books, where related records are often kept separate, even though they belong to a single event or process. This fragmentation hinders the recommendation of previously implemented solutions to users, which is crucial in the timely problem-solving at live production sites. To address this problem, we develop a record linking model, which we define as a cross-document coreference resolution (CDCR) task. Record linking adapts the task definition of CDCR and combines two state-of-the-art CDCR models with the principles of natural language inference (NLI) and semantic text similarity (STS) to perform link prediction. The evaluation shows that our record linking model outperformed the best versions of our baselines, i.e., NLP and STS, by 28% (11.43 p) and 27.4% (11.21 p), respectively. Our work demonstrates that common NLP tasks can be combined and adapted to a domain-specific setting of the German process industry, improving data quality and connectivity in shift logs. (Anastasia Zhukova, Thomas Walton, Christian E. Lobmüller et al.)"
d33d07ac97bf326b49b1a859603f7852311c7c17115820971588d3296806d3fd,negative,arxiv-cs-cl,arxiv,arxiv.org,1397,3,49.25,[2603.28610v1] ResAdapt: Adaptive Resolution for Efficient Multimodal Reasoning,"Multimodal Large Language Models (MLLMs) achieve stronger visual understanding by scaling input fidelity, yet the resulting visual token growth makes jointly sustaining high spatial resolution and long temporal context prohibitive. We argue that the bottleneck lies not in how post-encoding representations are compressed but in the volume of pixels the encoder receives, and address it with ResAdapt, an Input-side adaptation framework that learns how much visual budget each frame should receive before encoding. ResAdapt couples a lightweight Allocator with an unchanged MLLM backbone, so the backbone retains its native visual-token interface while receiving an operator-transformed input. We formulate allocation as a contextual bandit and train the Allocator with Cost-Aware Policy Optimization (CAPO), which converts sparse rollout feedback into a stable accuracy-cost learning signal. Across budget-controlled video QA, temporal grounding, and image reasoning tasks, ResAdapt improves low-budget operating points and often lies on or near the efficiency-accuracy frontier, with the clearest gains on reasoning-intensive benchmarks under aggressive compression. Notably, ResAdapt supports up to 16x more frames at the same visual budget while delivering over 15% performance gain. Code is available at https://github.com/Xnhyacinth/ResAdapt. (Huanxuan Liao, Zhongtao Jiang, Yupu Hao et al.)"
afcaed0b42f921dbe53098122b6b6fd480692531142490f207c2c4f580f9f989,soft,rss-event-horizon,rss,nexteventhorizon.substack.com,157,1,66.5,Inside Prediction Markets' Battle Royale: Kalshi Vs. Polymarket Vs. Congress/States,Roundup: Federal prosecutors probing possible insider trading at Polymarket; NFL asks for some trades to be banned; CFTC chairman says leagues could run PMs.
b4e42d287c6934d0902615e1757e8026902880d1b6961986f308818b88e6dd0c,negative,rss-planet-ai,rss,towardsdatascience.com,436,3,49.25,Building a Personal AI Agent in a couple of Hours,"I’ve been so surprised by how fast individual builders can now ship real and useful prototypes. Tools like Claude Code, Google AntiGravity, and the growing ecosystem around them have crossed a threshold: you can inspect what others are building online and realize just how fast you can build today. Over the past weeks, I’ve started […] The post Building a Personal AI Agent in a couple of Hours appeared first on Towards Data Science ."
2c40ab855f23c71cd481f06a103b4f13addc54b3b6b794f10da21c3452172439,negative,arxiv-cs-cl,arxiv,arxiv.org,1318,3,52.25,[2512.05658v2] Multilingual Medical Reasoning for Question Answering with Large Language Models,"Large Language Models (LLMs) with reasoning capabilities have recently demonstrated strong potential in medical Question Answering (QA). Existing approaches are largely English-focused and primarily rely on distillation from general-purpose LLMs, raising concerns about the reliability of their medical knowledge. In this work, we present a method to generate multilingual reasoning traces based on medical knowledge extracted from Wikipedia. We produce 500k traces in English, Italian, and Spanish, using a retrieval-augmented generation approach over medical information from Wikipedia. The traces are generated to solve medical questions drawn from MedQA and MedMCQA, which we extend to Italian and Spanish. We test our pipeline in both in-domain and out-of-domain settings across Medical QA benchmarks, and demonstrate that our reasoning traces improve performance both when utilized via in-context learning (few-shot) and supervised fine-tuning, yielding state-of-the-art results among 8B-parameter LLMs. We believe that these resources can support the development of more transparent clinical decision-support tools in multilingual settings. We release the full suite of resources: reasoning traces, translated QA datasets, Medical-Wikipedia, and fine-tuned models. (Pietro Ferrazzi, Aitor Soroa, Rodrigo Agerri)"
ca475095cb08d39fc15c8b596efcd01fda7a89e74ff8f68b26716aa34b24b030,negative,arxiv-cs-cl,arxiv,arxiv.org,1357,3,61.25,[2510.24434v2] LuxIT: A Luxembourgish Instruction Tuning Dataset from Monolingual Seed Data,"The effectiveness of instruction-tuned Large Language Models (LLMs) is often limited in low-resource linguistic settings due to a lack of high-quality training data. We introduce LuxIT, a novel, monolingual instruction tuning dataset for Luxembourgish developed to mitigate this challenge. We synthesize the dataset from a corpus of native Luxembourgish texts, utilizing DeepSeek-R1-0528, chosen for its shown proficiency in Luxembourgish. Following generation, we apply a quality assurance process, employing an LLM-as-a-judge approach, retaining 227,507 high-quality instruction-answer pairs. To investigate the practical utility of the dataset, we fine-tune 14 smaller-scale LLMs ($\leq$15B parameters) on LuxIT and evaluate them on standardized Luxembourgish proficiency exams and five downstream NLP tasks. Training on LuxIT yields a mean accuracy change of +5.37 percentage points on language exams across all 14 models, with 12 of 14 showing improvement. On NLP downstream tasks, 9 of 14 models improve in macro-averaged F1, though gains on the two benchmarks do not systematically correlate. These results underscore the feasibility of leveraging monolingual synthetic data to improve LLM capabilities in low-resource languages, while highlighting the multi-faceted nature of language proficiency. (Julian Valline, Cedric Lothritz, Siwen Guo et al.)"
1331e7e966929bba6def742a7008aef671febb39ead3808654993a9783b68544,negative,rss-adaline-labs,rss,labs.adaline.ai,120,2,61,How To Design AI Features For Nondeterminism,"Why variance, drift, and reasoning failures are not engineering problems, and how to design around them before you ship."
b2d68b1b0f110db4b2e4db3c0d41c4fc9cb047cb96bc47ca9ddd8548f6b2394e,negative,rss-planet-ai,rss,aws.amazon.com,500,3,45.5,AWS launches frontier agents for security testing and cloud operations,"I'm excited to announce that AWS Security Agent on-demand penetration testing and AWS DevOps Agent are now generally available, representing a new class of AI capabilities we announced at re:Invent called frontier agents. These autonomous systems work independently to achieve goals, scale massively to tackle concurrent tasks, and run persistently for hours or days without constant human oversight. Together, these agents are changing the way we secure and operate software. In preview, customers a"
5afc40f1fa8e265725f6002aea60bb4ac8e38ef7a87d780fe24816289caa2e20,soft,arxiv-cs-cl,arxiv,arxiv.org,1203,2,52.25,[2509.23392v3] Your Models Have Thought Enough: Training Large Reasoning Models to Stop Overthinking,"Large Reasoning Models (LRMs) have achieved impressive performance on challenging tasks, yet their deep reasoning often incurs substantial computational costs. To achieve efficient reasoning, existing reinforcement learning methods still struggle to construct short reasoning path during the rollout stage, limiting effective learning. Inspired by Evidence Accumulation Models, we find that LRMs have accumulated sufficient information early in reasoning, making further reasoning steps redundant. Based on this insight, we propose Just-Enough Thinking (JET), which trains models to proactively terminate unnecessary reasoning. JET performs trajectory truncation during rollout to expose the model to short, distributionally consistent reasoning paths. Besides, it uses a quality-controlled length reward to better encourage concise reasoning while maintaining correctness. Extensive experiments demonstrate that JET significantly improves reasoning efficiency without sacrificing accuracy. Especially, DeepSeek-Distill-Qwen-1.5B achieves a 4.6% accuracy gain while reducing output length by 46.3% on the Olympiad benchmark. Our code is available in the GitHub. (Jinyi Han, Ying Huang, Ying Liao et al.)"
229333b403d837da7f8c3c13e892549b9ac6e49c25bc4a1e52eae879953ccb14,soft,arxiv-cs-cl,arxiv,arxiv.org,1812,3,68.75,[2603.26664v1] Learning to Commit: Generating Organic Pull Requests via Online Repository Memory,"Large language model (LLM)-based coding agents achieve impressive results on controlled benchmarks yet routinely produce pull requests that real maintainers reject. The root cause is not functional incorrectness but a lack of organicity: generated code ignores project-specific conventions, duplicates functionality already provided by internal APIs, and violates implicit architectural constraints accumulated over years of development. Simply exposing an agent to the latest repository snapshot is not enough: the snapshot reveals the final state of the codebase, but not the repository-specific change patterns by which that state was reached. We introduce Learning to Commit, a framework that closes this gap through Online Repository Memory. Given a repository with a strict chronological split, the agent performs supervised contrastive reflection on earlier commits: it blindly attempts to resolve each historical issue, compares its prediction against the oracle diff, and distils the gap into a continuously growing set of skills-reusable patterns capturing coding style, internal API usage, and architectural invariants. When a new PR description arrives, the agent conditions its generation on these accumulated skills, producing changes grounded in the project's own evolution rather than generic pretraining priors. Evaluation is conducted on genuinely future, merged pull requests that could not have been seen during the skill-building phase, and spans multiple dimensions including functional correctness, code-style consistency, internal API reuse rate, and modified-region plausibility. Experiments on an expert-maintained repository with rich commit history show that Online Repository Memory effectively improves organicity scores on held-out future tasks. (Mo Li, L. H. Xu, Qitai Tan et al.)"
dbdbe87d5d7200759b3ae81d9b4e9cf4af35aa6d52b7edbfba601fec4f05fed8,negative,arxiv-cs-cl,arxiv,arxiv.org,1227,1,58.75,[2603.26663v1] Weight Tying Biases Token Embeddings Towards the Output Space,"Weight tying, i.e. sharing parameters between input and output embedding matrices, is common practice in language model design, yet its impact on the learned embedding space remains poorly understood. In this paper, we show that tied embedding matrices align more closely with output (unembedding) matrices than with input embeddings of comparable untied models, indicating that the shared matrix is shaped primarily for output prediction rather than input representation. This unembedding bias arises because output gradients dominate early in training. Using tuned lens analysis, we show this negatively affects early-layer computations, which contribute less effectively to the residual stream. Scaling input gradients during training reduces this bias, providing causal evidence for the role of gradient imbalance. This is mechanistic evidence that weight tying optimizes the embedding matrix for output prediction, compromising its role in input representation. These results help explain why weight tying can harm performance at scale and have implications for training smaller LLMs, where the embedding matrix contributes substantially to total parameter count. (Antonio Lopardo, Avyukth Harish, Catherine Arnett et al.)"
ef948bad288163ca3b7dc28750909a327e0755a4a729f0e898f5f3cf3ab36a49,soft,arxiv-cs-cl,arxiv,arxiv.org,1342,3,84.25,[2603.20907v2] The Hidden Puppet Master: Predicting Human Belief Change in Manipulative LLM Dialogues,"As users increasingly turn to LLMs for practical and personal advice, they become vulnerable to subtle steering toward hidden incentives misaligned with their own interests. While existing NLP research has benchmarked manipulation detection, these efforts often rely on simulated debates and remain fundamentally decoupled from actual human belief shifts in real-world scenarios. We introduce PUPPET, a theoretical taxonomy and resource that bridges this gap by focusing on the moral direction of hidden incentives in everyday, advice-giving contexts. We provide an evaluation dataset of N=1,035 human-LLM interactions, where we measure users' belief shifts. Our analysis reveals a critical disconnect in current safety paradigms: while models can be trained to detect manipulative strategies, they do not correlate with the magnitude of resulting belief change. As such, we define the task of belief shift prediction and show that while state-of-the-art LLMs achieve moderate correlation (r=0.3-0.5), they systematically underestimate the intensity of human belief susceptibility. This work establishes a theoretically grounded and behaviorally validated foundation for AI social safety efforts by studying incentive-driven manipulation in LLMs during everyday, practical user queries. (Jocelyn Shen, Amina Luvsanchultem, Jessica Kim et al.)"
